titleId,imdbUrl,originalTitle,titleType,releaseYear,runtimeMinutes,isAdult,imdbRating,numberOfVotes,allCountries,mainCountry,allLanguages,firstLanguage,englishTitle,topFiveActors,directors,writers,plotShort,plotMedium,plotLong,genres,keywords,production,tmdb_id,budget,revenue,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,original_language,tagline,status,spoken_languages,production_countries,aggregateRating,totalVotes,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,ml_rating_count,ml_rating_mean,ml_rating_std,ml_rating_median,ml_rating_0_5,ml_rating_1_0,ml_rating_1_5,ml_rating_2_0,ml_rating_2_5,ml_rating_3_0,ml_rating_3_5,ml_rating_4_0,ml_rating_4_5,ml_rating_5_0,ml_tags,arthouse_score,arthouse_reasoning,is_arthouse_rule,arthouse_source
tt5125562,https://www.imdb.com/title/tt5125562/,Your Flesh Your Curse,movie,2017.0,100.0,False,5.3,98.0,DK,DK,en,en,,"Marie-Louise Damgaard, Frederik Carlsen, Rose Milling, Louise Gammelgaard, Kim Sønderholm",Kasper Juhl,Kasper Juhl,"After being brutally murdered, the troubled girl Juliet White ends up in a limbo, where a spiritual guide forces her soul to re-live repressed memories.",,,Horror,"torture, prostitution, drugs, spirituality, suffering","BayView Entertainment, TetroVideo, Zeno Pictures, Zeno Pictures, Hellbound Productions",516028.0,0.0,0.0,0.1213,5.0,1.0,en,Embrace the Suffering,Released,English,DK,5.2,108.0,16.0,12.0,8.0,11.0,18.0,11.0,6.0,12.0,8.0,6.0,,,,,,,,,,,,,,,,8.0,"Experimental horror with psychological depth, auteur vision, fest",False,llm_only
tt6419502,https://www.imdb.com/title/tt6419502/,Maimil,movie,2001.0,90.0,False,6.4,132.0,"FR, KG, JP",FR,"ky, ru",ky,,"Mirlan Abdykalykov, Dzylykcy Dzakypov, Sergey Golovkin, Alexandra Mitrokhina, Yuriy Sokolov",Aktan Arym Kubat,"Avtandil Adikulov, Artandie Adykyeov, Tonino Guerra, Aktan Arym Kubat",A teenager in a Kirgiz provincial town passes the time between his work at the railroad and hanging out with his friends before he has to join the military service.,,,Drama,"ear, teenager, town, third world, third part, teenage boy, nickname, mother son relationship, friend, friendship, father son relationship, episodic, brother sister relationship, boyfriend girlfriend relationship, beating, autobiographical, alcoholic, flirting","Haut et Court, Contact Film, Moskwood Media, Beshkempir Films, Bitters End, Haut et Court, Kyrgyz Film Studio, Multivision, Noé Productions, Studio Beshkempir, TPS Cinéma",,,,,,,,,,,,6.3,136.0,6.0,4.0,5.0,9.0,12.0,24.0,39.0,20.0,7.0,10.0,,,,,,,,,,,,,,,,8.0,"Festival circuit auteur, slow cinema, minimal plot, psychological",False,llm_only
tt3230162,https://www.imdb.com/title/tt3230162/,Futatsume no mado,movie,2014.0,121.0,False,6.7,3128.0,"FR, JP, ES",FR,ja,ja,Still the Water,"Nijirô Murakami, Junko Abe, Miyuki Matsuda, Tetta Sugimoto, Makiko Watanabe",Naomi Kawase,Naomi Kawase,"On a subtropical island, a teenage couple deal with the interwoven cycle of life, death and love.","On the subtropical Japanese island of Amami, traditions about nature remain eternal. During the full-moon night of traditional dances in August, 16-year-old Kaito discovers a dead body floating in the sea. His girlfriend Kyoko will attempt to help him understand this mysterious discovery. Together, Kaito and Kyoko will learn to become adults by experiencing the interwoven cycles of life, death and love.",,"Drama, Romance","teen romance, boyfriend girlfriend relationship, female topless nudity, male nudity, infidelity, teenage love, teenage boy, teenage girl, swimming with clothes on, swimming underwater, female frontal nudity, underwater scene, female pubic hair, death, love, island, dead body, japanese, nature, japanese island, sea, killing an animal, jetty, coastal village, grandmother granddaughter relationship, falling off a bicycle, japanese schoolgirl, schoolgirl, schoolboy, schoolgirl uniform, beach restaurant, hospital visit, city country contrast, tattooist, tattoo on back, tattoo artist, tattoo parlor, beach bar, dead body in water, bar, tattooed man, father son estrangement, two on a motorcycle, two on a bicycle, head in lap, coast, swimming in the sea, bathing, bath, divorced parents, mother son relationship, sick mother, bicycle, young love, teenage protagonist, seaside, title directed by female, three word title, f rated, cloud, moon, terminal illness, tokyo japan, family relationships, mother daughter relationship, father son relationship, shaman, female nudity, nudity, skinny dipping, typhoon, tree, teenager, old age, swimming, tattoo, corpse, killing a goat, goat, japan, beach, waves, singing, water, sex scene, riding a bicycle, animal blood, blood, title at the end, written by director, male frontal nudity","The Criterion Channel, Asmik Ace Entertainment, Good Films, La Aventura, Cinéart, Film Kino Text, Haut et Court, Soda Pictures, Spentzos Films, ARTE, ARTE, Edko Films, Film1 Spotlight, Filmcoopi, Leopardo Filmes, Red Apollo Group, WOWOW, WOWOW, Comme des Cinémas, Asmik Ace, Kumie, Pony Canyon Theatrical Films, Arte France Cinéma, ARTE, L'Aide aux Cinémas du Monde, La Région Île-de-France, Eddie Saeta S.A., Lluís Miñarro, Xian Longrui Film And TV Culture Media Co.",265193.0,0.0,0.0,1.9546,6.8,106.0,ja,,Released,Japanese,"JP, FR, ES",6.7,3244.0,73.0,53.0,61.0,131.0,308.0,643.0,849.0,629.0,272.0,225.0,,,,,,,,,,,,,,,,8.0,"Kawase's signature poetic realism, intimate character study, fest",False,llm_only
tt16243818,https://www.imdb.com/title/tt16243818/,ZZZ: Zurnal o Zelimiru Zilniku,movie,2021.0,90.0,False,7.6,7.0,RS,RS,sr,sr,,,Janko Baljak,Janko Baljak,,"A road movie documentary through half-a-century of filmmaking by Zelimir Zilnik, ZZZ (JOURNAL ABOUT ZELIMIR ZILNIK) is also a journey through the history of Yugoslavia, a country that no longer exists. With the specific style of docudrama that he built over the course of his work, Zilnik managed to remain engaged, brave and above all free by making low-budget films for decades. We follow the efforts of his team to finish the film FREEDOM OR COMICS, which was seized by censors fifty years ago and was recently discovered. This is the story of the uninterrupted struggle of disenfranchised social and minority groups, who are always the main heroes of Zilnik's films.",,Documentary,,Arbos,855777.0,0.0,0.0,0.0748,8.5,2.0,sr,,Released,Serbian,RS,7.9,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,8.0,Documentary auteurism; experimental form; festival circuit orient,False,llm_only
tt28020294,https://www.imdb.com/title/tt28020294/,That's La Morte: Italian Cult Cinema and the Years of Lead,movie,2018.0,80.0,False,,,"GB, IT",GB,"en, it",en,,"Maurizio De Angelis, Giorgio Amato, Dario Argento, Barbara Bouchet, Enzo G. Castellari",Xavier Mendik,"Alex Marlow-Mann, Xavier Mendik",An exploration of how cult film genres reflected political tensions and social anxieties in Italy in the Seventies.,,,Documentary,,Cine-Excess,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Experimental documentary exploring political-cultural intersectio,False,llm_only
tt0217440,https://www.imdb.com/title/tt0217440/,Equilibrium - Det er meg du skal elske,movie,1965.0,83.0,False,7.4,10.0,NO,NO,no,no,The Other Sex,"Per Christensen, Guri Heitmann Müller, Lauritz Falk, Britt Mongstad, Egil Åsman",Nils R. Müller,Nils R. Müller,"Four friends go out on a camping trip. Kate, Nina and Roger are all infatuated with the group's fourth member, Jan. But trouble arises when the local girl Anna and her father invites the gang to a nearby restaurant.",,,Drama,"girl, father, homosexuality, beach, summer, adultery, love, intellectual, sexuality, camping","Fotorama, NRM-Film",386557.0,0.0,0.0,0.3258,1.0,2.0,no,,Released,Norwegian,NO,7.4,10.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,7.0,Norwegian arthouse drama with psychological focus on relationship,True,rule_only
tt0220490,https://www.imdb.com/title/tt0220490/,La Glu,movie,1913.0,,False,5.8,15.0,FR,FR,"zxx, fr",zxx,,"Mistinguett, Paul Capellani, Henry Krauss, Cécile Guyon, Gina Barbieri",Albert Capellani,"Albert Capellani, Jean Richepin",,"Fernande, the daughter of poor parents, is very much dissatisfied with her lot in life and wants to get out where she can have some pleasure. She is a great flirt and has several men on the string. When the doctor comes to the house she works her wiles on him to such an extent that he asks for her hand in marriage. She accepts him but in her mind has no intention of giving up her other sweethearts. After her marriage she continues to meet them with the result that he discovers her unfaithfulness. He looks in her private correspondence and finds proof that she has been utterly unfaithful. When he taxes her with it she does not deny it but tells him that she intends to continue the same way. He in a rage strikes her. Driven nearly insane he wanders round all night and on his return finds that she has gone away. He loses all trace of her and goes to a foreign country to try to forget her. In the meantime she goes to Paris, where she sets up a little court of her own. Her admirers are many, among them Count Adolphe. He is so much taken with her charms that he decides to marry her. He writes to his grandfather telling him of his decision. Then he goes to Fernande with his proposal. She is rather taken aback as she had not intended to let him get that far in the toils. To avoid his attentions she goes to a small town in Brittany where she finds life too slow for her temperament. Being one of that kind of women who must have an admirer she flirts with a young fisherman. The fisherman, Pierre, is however built of different stuff than the men she has met in Paris and will not be satisfied to merely admire her from a distance. In spite of his rough manners, or probably because of them and his immense size, he exerts a charm on Fernande that makes her lose her cool, calculating manner. She allows him to come to her home. Pierre's mother has suspected for some time that all is not well with him and follows to learn what is the cause of his desertion of his own wife. Through the good offices of an old friend she learns that Pierre is spending nearly all of his time at the home of Fernande. Going to the doctor she asks him to do what he can to get Pierre out of the clutches of the woman who is wrecking both their lives. The doctor goes to the villa and on entering finds that not only has Fernande been playing with Pierre, but that she has at the house Count Adolphe, who has followed her from Paris. He also is astounded to find the woman in the case is Fernande, his own wife who had left his house the night he had struck her. He had no idea that he had located in the same town that she had chosen for her home. He upbraids her but is met with a penitent air and an exhibition of those same charms that made him love her so long before. He falls a victim a second time only to be laughed at and told that he is an old fool. Enraged he tells Pierre and the count who she really is. Pierre, overcome, falls in a faint striking his head and badly hurting himself. He is taken home and orders are given that he is to be kept absolutely quiet if he is to recover. Fernande decides to see him and goes to his home. She is told that it is impossible to see him, but insists. Then Pierre's mother takes a hand and the Siren meets one on whom she cannot work her charms. She is forced to admit defeat and a career of wanton despoliation ends.",,,based on novel,"Eclectic Film Company, Pathé Frères, Pathé Frères, Pathé Frères",282263.0,0.0,0.0,0.0942,1.0,1.0,fr,,Released,French,FR,5.8,18.0,4.0,0.0,0.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,9.0,"Silent cinema pioneer, experimental narrative structure, artistic",False,llm_only
tt0141424,https://www.imdb.com/title/tt0141424/,Janeiro em Trás-os-Montes,movie,1978.0,70.0,False,,,PT,PT,,,,,Linda Bringel,,,,,Documentary,,Arca Filmes,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Experimental documentary exploring Portuguese rural landscapes an,False,llm_only
tt0258655,https://www.imdb.com/title/tt0258655/,L'homme atlantique,movie,1981.0,45.0,False,7.6,174.0,FR,FR,fr,fr,,"Yann Andréa, Marguerite Duras",Marguerite Duras,Marguerite Duras,"A man remembers, in the desert hall of a hotel, facing the Atlantic ocean.",,,Drama,"male beauty, black screen, gay interest, loneliness, artistic creation, ocean, hotel, male protagonist, disenchantment, voice over narration, atlantic, hotel lobby, normandy france, man, f rated, title directed by female","Hors Champ Distribution, Des Femmes Filment, Institut National de l'Audiovisuel (INA), Les Productions Berthemont",361150.0,0.0,0.0,0.2465,4.9,9.0,fr,,Released,French,FR,7.5,211.0,25.0,3.0,7.0,3.0,12.0,22.0,42.0,34.0,26.0,37.0,,,,,,,,,,,,,,,,9.0,"Duras's experimental cinema; minimal narrative, meditative on mem",True,both
tt32538716,https://www.imdb.com/title/tt32538716/,Duilio Cambellotti - Arte senza fine,movie,2024.0,56.0,False,,,IT,IT,it,it,,Duilio Cambellotti,Claudia Pampinella,Claudia Pampinella,,,,"Documentary, Biography",,"D4-Videoshow, Rai Cultura",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Documentary biography with auteur directorial vision, artistic fo",False,llm_only
tt1139093,https://www.imdb.com/title/tt1139093/,Autochrome,movie,2008.0,72.0,False,8.8,10.0,GB,GB,en,en,Autochrome,"Jake Astbury, Helena Mitchell","Jake Astbury, Helena Mitchell","Jake Astbury, Helena Mitchell","Isabella Berretta: Artist, sophisticate and would-be terrorist. A dark video diary in which her world of sex, cigarettes and revolution are captured in 24 recordings.","Not all revolutionaries wear camo.... Isabella Berretta: Artist, sophisticate and would-be terrorist. A Londoner through and through, her contempt for the city runs as deep as her passion for it. Isabella decides to take drastic measures to convey her ideas to the people of present day London - a dark video diary in which her world of sex, cigarettes and intended revolution are captured in 24 recordings each representing one hour of her day. Her true intention for the piece is slowly revealed as time is reversed to retrace the steps of this dangerously provocative woman. Isabella effortlessly moves between her imagined plots to overthrow the city and its establishment and her most intimate thoughts as a Londoner, as an artist and as a woman. Isabella's post-millennium mentality converges with her Googled intelligence to weave a sometime-dangerous ideology. She chooses when the camera records her actions to create her dark video masterpiece - or does she? As the story re-folds the intentions of the hired filmmaker become ambiguous; is his curiosity understandable or underhanded? Can the trust of a woman so untrusting be exploited? As Londoners we live in dangerous times. Autochrome is 24 times a revolution.","Not all revolutionaries wear camo.... Isabella Berretta: Artist, sophisticate and would-be terrorist. A Londoner through and through, her contempt for the city runs as deep as her passion for it. Isabella decides to take drastic measures to convey her ideas to the people of present day London - a dark video diary in which her world of sex, cigarettes and intended revolution are captured in 24 recordings each representing one hour of her day. Her true intention for the piece is slowly revealed as time is reversed to retrace the steps of this dangerously provocative woman. Isabella effortlessly moves between her imagined plots to overthrow the city and its establishment and her most intimate thoughts as a Londoner, as an artist and as a woman. Isabellas post-millenium mentality converges with her Googled intelligence to weave a sometime-dangerous ideology. She chooses when the camera records her actions to create her dark video masterpiece - or does she? As the story re-folds the intentions of the hired filmmaker become ambiguous; is his curiousity understandable or underhanded? Can the trust of a woman so untrusting be exploited? As Londoners we live in dangerous times. Autochrome is 24 times a revolution.",Drama,"world, revolution, autochrome",HJX Films,,,,,,,,,,,,8.8,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,8.0,"Experimental found-footage narrative, auteur sensibility, provoca",False,llm_only
tt0474999,https://www.imdb.com/title/tt0474999/,Der wankende Glaube,movie,1913.0,,False,,,DE,DE,de,de,,"Henny Porten, Harry Liedtke, Walter Wassermann, Hans Hubert Dietzsch, Hanni Reinwald",Curt A. Stark,,,,,Drama,,"Messters Projektion GmbH, Messters Projektion GmbH",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Early experimental cinema, silent era expressionist drama, auteur",False,llm_only
tt1757660,https://www.imdb.com/title/tt1757660/,Al final de la escapada,movie,2010.0,79.0,False,7.5,17.0,ES,ES,es,es,,"Marcos Ana, Ernesto Cardenal, Diana Garrigosa, Agustín Ibarrola, Pasqual Maragall",Albert Solé,"Albert Solé, Albert Solé",,"He was an icon for a generation of freedom fighters, frequently risking his life for his dream of universal social justice. But his final battle would be for the right to a dignified death. As a key figure in the Spanish resistance, Miguel Núñez paid a heavy price for confronting the Franco regime. He was repeatedly tortured, spent 14 years in prison and was sentenced to be executed. After his death sentence was commuted and he was finally released, Nuñez took on the dictatorships of Central America, fighting with the Sandinistas in Nicaragua and working with, amongst others, President Evo Morales. But when diagnosed with a serious illness, Nuñez chose to turn his death into an act of affirmation. Under pressure from the Church and the far right, doctors in Madrid are now reluctant to administer palliative care. Many patients have died in agony. Declaring that ""if there is no freedom to die, there is no freedom to live"", Nuñez became a passionate advocate for patients' rights.",,Documentary,"spanish civil war, historical memory, memoria historica, spanish exile, francoist spain, spanish communist, anti fascism in spain, year 1936, year 1937, year 1938, year 1939, 1936 in spain, 1937 in spain, 1938 in spain, 1939 in spain, spanish fascism, fascism in spain, police brutality, police brutality in spain, torture in spain, political repression in spain, state terrorism in spain, reference to miguel hernandez, reference to marcos ana, toxic oil syndrome, reference to evo morales, human rights in spain, nicaraguan revolution","Agencia española de Cooperación Internacional para el Desarrollo (AECID), Diputació de Barcelona, Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC), Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), Memorial Democràtic, Minimal Films, Televisió de Catalunya (TV3), Televisión Española (TVE)",129029.0,0.0,0.0,0.0286,7.0,1.0,es,,Released,Spanish,ES,7.5,17.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,7.0,"Spanish documentary with auteur direction, festival-circuit focus",True,rule_only
tt6257768,https://www.imdb.com/title/tt6257768/,Lady Macbeth,movie,2016.0,89.0,False,6.8,27911.0,GB,GB,en,en,Lady Macbeth,"Florence Pugh, Cosmo Jarvis, Paul Hilton, Naomi Ackie, Christopher Fairbank",William Oldroyd,"Nikolai Leskov, Alice Birch","In 19th-century rural England, a young bride who has been sold into marriage discovers an unstoppable desire within herself as she enters into an affair with a worker on her estate.","Rural England, 1865. Katherine is stifled by her loveless marriage to a bitter man twice her age, whose family are cold and unforgiving. When she embarks on a passionate affair with a young worker on her husband's estate, a force is unleashed inside her, so powerful that she will stop at nothing to get what she wants.","The story dates to 1865 and is set in rural England. Katherine is married to Alexander. They live at Alexander's father's country estate. Alexander's father, Boris is a wealthy landed gentry. Relations between Katherine and Alexander are non-existent with Alexander's sexual interest in his wife is limited just to watch her naked while masturbating. Katherine's movements are limited to the house and she is forbidden from leaving the premises though she likes to go out into the countryside for some fresh air. These circumstances cause Katherine to be frustrated and bored.

One day, Alexander has to leave to attend to an emergency because there was and explosion at one of their colliery at Amble. Also, Boris has to leave for London to attend to another business matter. This causes Katherine to be left alone with her maid Anna. Katherine uses this new found freedom to explore the countryside alone.

One day, Katherine hears a commotion from the stable and goes to investigate. There she finds Anna wrapped up in a weighing sack and lifted above the ground. The groomsmen were laughing and one, clearly drunk, tells Anna they were weighing a sow. Katherine angrily tells them to shut up and face the wall, then release Anna, who is shown to be undressed and runs out of the room with her clothes. The drunk groomsman tries to lift Katherine to weigh her as well and she knocks him down, then warns all the men they've wasted her husband's resources and she'll be watching them from then on. When she returns inside, she asks Anna who the rude groomsman was and Anna tells her his name is Sebastian and he's new.

Sebastian is attracted to Katherine and visits her in her bedchamber one night. After initially resisting his advances, Katherine and Sebastian being an affair. Their affair is discovered by Anna who informs the local priest. The priest tries to warn Katherine but she sends him away. When Boris returns, he is informed of the affair. He beats up Sebastian and locks him up and threatens Katherine when she demands his release. Katherine poisons Boris's food and calmly talks to Anna while Boris is choking in the next room.

Katherine releases Sebastian and they resume their affair. Boris is buried without suspicion and Anna is terrified into muteness. Alexander informs her that he will not be returning for his father's funeral. Katherine now takes over the day to day running of the estate. One night when Katherine and Sebastian are asleep in her bedchamber, her husband Alexander returns home unannounced. She hides Sebastian in one of the adjoining rooms. After he reveals that he is aware of her infidelity, she summons Sebastian and begins to defiantly kiss him in front of her husband. A fight ensues, at the end of which Katherine kills Alexander. They then bury Alexander in the woods and kill his horse. Alexander is reported as missing but no one suspects the couple. Sebastian expresses regret for killing Alexander but Katherine convinces him that it was necessary.

One day, a woman arrives at the house with a young boy named Teddy claiming that he was the result of an affair between Alexander and her daughter. She says that Alexander had accepted the boy as his ward and there were papers to prove it. Katherine reluctantly shelters the pair in the house. But this upsets the living arrangements between Sebastian and Katherine and Sebastian has to return back to living in the stable. This makes him angry. Katherine realizes she is pregnant, but is unable to inform Sebastian as he pushes her away.

Katherine starts to bond with the boy Teddy. One day while trying to follow Sebastian, Katherine scolds Teddy who was trying to get her attention and grabbing onto her dress. Later, a maid tells Katherine they can't find Teddy. The household organizes a search party and Sebastian finds Teddy sitting near a waterfall and manages to bring him back. When Teddy's grandmother scolds him for entering the house as a stranger and banishes him from the house, he stalks out to the barn and tells Katherine he's tired of being humiliated and is leaving. She manages to dissuade him from leaving saying that she has a plan.

When Teddy's grandmother goes to sleep, Katherine lets Sebastian into Teddy's room and they smother Teddy in his sleep. Afterwards, Katherine is shown sitting up near the coach until morning light comes in, looking unhappy and wiping her face as Anna comes in and realizes something's wrong. Katherine asks Sebastian to hide in the woods and she gives the testimony that Teddy died in his sleep. The village doctor is skeptical as he notices some bruises but Katherine claims that those were from the waterfall incident. While the issue is being discussed a guilt-ridden Sebastian enters and confesses to killing the body along with Katherine. Katherine uses this opportunity to turn the tables on Sebastian accusing him and Anna of killing Teddy, Alexander and Boris. Her word is taken over his, especially when Anna remains mute. Sebastian and Anna are taken away by the police. One by one, all the members of the household leave and Katherine remains alone in the house with her unborn child.","Drama, Romance","loveless marriage, male nudity, sex scene, death of father in law, man slaps a woman, nightgown, looking through a keyhole, adultery, sexless marriage, impotent husband, male masturbation, male pubic hair, female rear nudity, female nudity, nudity, murderess, waterfall, beaten with a walking stick, locked door, throwing a glass, placing a chair against a door, banging on a door, forbidden love, kneading dough, absent husband, hit with a fireplace poker, burying a dead body, dead body, year 1865, undressing, corset, looking out a window, england, adulterous wife, mutism, washing someone's back, 19th century, post coital scene, female infidelity, 1860s, secret relationship, woman on top, masturbation, extramarital affair, infidelity, unconsummated marriage, rural setting, wife murders her husband, betrayal, coffin, bath, cat, maidservant, hairy chest, older man younger woman relationship, maid, male full frontal nudity, pubic hair, husband wife relationship, slander, neglectful husband, burying a body in backyard, rifle, shovel, boy, ward, dead daughter, dead mother, illegitimate son, apology, whispering, suitcase, shirt, swallow, bird, footbridge, promise, fear, rejected kiss, thunder, search for a missing boy, man carries a boy in his arms, trust, female female kiss, bruise, confession, suffocation, lie, mute, handcuffs, subjective camera, reflection in a window, false accusation of murder, boredom, biting someone's hand, undressing someone, laughter, mushroom, dog, wine, lantern, cook, beating, sleeping on the floor, locked up, key, camera, whipping, flogging, letter, photographer, kiss on the nose, grave, gossip, fight, blood, murdered with a fireplace poker, biting someone's neck, groomsman, marriage, poisonous mushroom, pregnancy, passion, sold into marriage, singer, singing, brushing someone's hair, sleep, hoop skirt, tiredness, african anglo, fireplace, woods, horse and carriage, explosion, colliery, wind, estate, running, chicken, man carries a woman in his arms, pushing someone to the ground, dog barks, name calling, pig, sleeplessness, staring, slapping one's face to stay awake, crying, crawling, burying a dead animal, killing an animal, missing child, murder of a child, old man, forced to remove nightdress, siamese cat, beaten to death with poker, shooting horse, fleurie wine, mariticide, villainess, villainess as protagonist, keyhole, voyeur, peeping tom, female voyeur, watching someone having sex, hairy chested male, young wife, rural england, buried in woods, cheating wife, black servant, male female relationship, stable hand, country house, child born out of wedlock, poisoned to death, beaten to death, suffocated with a pillow, killing a horse, smothering someone with a pillow, shooting a horse, horse carcass, woman on top sex, woman wears a nightshirt, cigarette, whipping marks on back, cultural appropriation, dark romance, deceased mother, brief male frontal nudity, brief male full frontal nudity, woman kisses a man, man hits a woman, kiss, hairy crotch, black maid, little boy, country estate, wedding night, unhappy marriage, woman ordered to undress, told to undress, brushing hair, bathing someone, beaten up, spying on couple having sex, blue dress, holding hands, dead horse, burial, locked in a room, crying man, guilt, sexual attraction, sexual desire, long take, arranged marriage, false accusation, smothered to death, smothered with a pillow, horse, killed by a hit on the head, punched in the face, tea, funeral, death, murder, slapped in the face, father in law daughter in law relationship, bathtub, servant, wedding, death of father, based on novel, father son relationship, mother daughter relationship, mother son relationship, prologue, cigarette smoking, cricket the sport, dead animal, f rated, two word title, voyeurism, hit on the head, fire","Roadside Attractions, Altitude Film Entertainment, At Entertainment, California Filmes, Cherry Pickers Filmdistributie, Cinema Mondo, KMBO, Mont Blanc Cinema, Protagonist Pictures, Sharmill Films, Spot On Distribution, StraDa Films, Teodora Film, Alambique Destilaria de Ideias, At Entertainment, Cinema Mondo, Front Row Filmed Entertainment, Koch Media, Koch Media, M2 Films, NonStop Entertainment, NonStop Entertainment, NonStop Entertainment, Pluto TV, Vortex Media, Yleisradio (YLE), Sixty-Six Pictures, BBC Film, British Film Institute (BFI), Creative England, Nine Daughters, Oldgarth Media, iFeatures, Angels the Costumiers, Aquarium Studios, Cinelease UK, Dirty Looks, Freeway CAM B.V., Great Point Media, Greenshoot, Medics UK, Montclair Film Festival, Pixipixel, Postbox Edit Facilities, Sundance Film Festival, Visual Data Media Services, Wilder Films (II), Filmgate",,,,,,,,,,,,6.8,29754.0,593.0,346.0,478.0,993.0,2493.0,6317.0,9861.0,5844.0,1613.0,1216.0,,,,,,,,,,,,,,,,7.0,"Strong auteur vision, psychological depth, formal experimentation",True,rule_only
tt0018975,https://www.imdb.com/title/tt0018975/,Hara-Kiri,movie,1928.0,,False,6.2,18.0,FR,FR,"zxx, fr",zxx,,"Marie-Louise Iribe, Mlle. Dao, Constant Rémy, André Berley, Liao Szi-Yen","Henri Debain, Marie-Louise Iribe",Pierre Lestringuez,"Nicole begins an affair with a Prince. After a tragedy Nicole becomes obsessed with suicide in traditional ""hara-kiri"" fashion.",,,Drama,,Les Artistes Réunis,556415.0,0.0,0.0,0.1712,0.0,0.0,fr,,Released,,FR,6.4,19.0,5.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,8.0,"Silent experimental drama, psychological obsession, formal artifi",False,llm_only
tt14113576,https://www.imdb.com/title/tt14113576/,La fabrique de l'ignorance,movie,2021.0,97.0,False,7.9,105.0,FR,FR,fr,fr,,"Pascal Vasselin, David Chavalarias, Catherine Collinet, Morton Downey Jr., Stéphane Foucart","Franck Cuveillier, Pascal Vasselin","Franck Cuveillier, Stéphane Foucart, Mathias Girel, Jean-Christophe Ribot, Pascal Vasselin","-Manipulating research to delay the progress of knowledge on certain subjects is part of the strategy of a growing number of industrialists. Researchers set out to dismantle the mechanisms behind this phenomenon, which is gaining ground.","-Why did it take decades to officially admit that tobacco was dangerous to health? Why is it that a large part of the population still believes that human activities have no impact on climate change? Are neonicotinoid pesticides really responsible for the excess mortality of bees? Why has the recognition of bisphenol A as an endocrine disruptor motivated only timid bans? Through these ""textbook cases"" which, from laboratories to social networks, are all the result of battles planned with millions of dollars and euros, this investigation straddling Europe and the United States reveals the contours of a little-known offensive, which was nevertheless launched as early as the 1950s.",,Documentary,,"ARTE, Zed",767466.0,0.0,0.0,0.1965,7.7,14.0,fr,,Released,"English, French, German, Greek","BE, FR, CH",7.6,113.0,3.0,0.0,0.0,2.0,7.0,13.0,23.0,34.0,10.0,21.0,,,,,,,,,,,,,,,,8.0,"Investigative documentary with strong auteur vision, philosophica",False,llm_only
tt28229354,https://www.imdb.com/title/tt28229354/,The Nightingale,movie,1981.0,45.0,False,,,GB,GB,en,en,,"Mandy Carlin, John Dalby, Richard Goolden",Christine Edzard,Hans Christian Andersen,"A short, stop-frame animation. The film uses puppets to tell Hans Christian Andersen's tale about the song of a nightingale heard by the little kitchen girl at the Emperor of China's palace.",,,Fantasy,"nightingale, emperor, china, andersen",Sands Films,1296723.0,0.0,0.0,0.315,0.0,0.0,en,,Released,English,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Stop-frame animation, literary adaptation, experimental form, art",False,llm_only
tt8568790,https://www.imdb.com/title/tt8568790/,Macbeth - Neo Film Opera,movie,2018.0,50.0,False,8.1,13.0,IT,IT,it,it,,"Susanna Costaglione, Franco Mannella, Irida Gjergji Mero, Claudio Di Scanno",Daniele Campea,"William Shakespeare, Daniele Campea","Based on William Shakespeare tragedy, Macbeth listen to 3 witches prediction of him as new imminent king of Scotland. This will lead Macbeth to a spiral of violence, loneliness and madness. A mix of cinema, theater and opera.",,,Drama,,"Distribuzione Indipendente, Fondazione Pescarabruzzo, Comune di Popoli, Gruppo Storico del Certame di Popoli, Creatives",552057.0,0.0,0.0,0.0143,7.3,5.0,it,,Released,,,8.1,14.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,5.0,,,,,,,,,,,,,,,,8.0,"Experimental multimedia adaptation blending cinema, theater, oper",False,llm_only
